creator_id,creator_name,followers,likes,comments,shares,reach,impressions,engagement_rate,posts,niche,authenticity_score,growth_score,brand_match_score,ratefluencer_score,fake_account,tier
2977,riccardo_battaglia,11334,1328,94,44,19408,42649,9.29970097996507,769,fitness,100,80,99.0,92.7,0,Elite
2978,fionahx3,16783,1275,94,45,32586,80994,6.539222024468935,956,fashion,100,80,99.0,92.7,0,Elite
2979,ophelievita,22578,1669,101,43,44657,91445,7.283236817197101,916,fashion,100,80,99.0,92.7,0,Elite
2980,thelifejolie,30888,3480,221,138,27810,54776,8.97881213291998,787,food,100,80,99.0,92.7,0,Elite
2981,myhealthymoment.cz,11812,1091,39,22,22659,51136,8.588898746965958,556,food,100,80,99.0,92.7,0,Elite
2982,flavormosaic,10832,757,31,11,9262,22768,6.601439963956395,517,food,100,80,99.0,92.7,0,Elite
2983,kimbouytang,33119,2558,202,127,53289,94679,9.145732794660873,830,fashion,100,80,99.0,92.7,0,Elite
2984,tsymelissa,16819,1210,25,14,28792,68974,6.343085935584114,703,food,100,80,99.0,92.7,0,Elite
2985,i_am_laurabrown,11435,867,31,13,11276,28098,6.587196393512874,697,travel,100,80,99.0,92.7,0,Elite
2986,callofbeyouty,15175,1694,90,41,17457,26997,9.108388458541292,505,fashion,100,80,99.0,92.7,0,Elite
2987,talillahenchoz,29758,2599,199,102,43167,78726,9.435251577016883,703,fitness,100,80,99.0,92.7,0,Elite
2988,tracyannejones,13269,875,28,16,11785,19958,5.502400610163482,563,fitness,100,80,99.0,92.7,0,Elite
2989,isabellabruno20,66505,4928,180,119,90745,149945,7.096685163563749,883,fitness,100,80,99.0,92.7,0,Elite
2990,simonaburbaite,40542,1789,82,54,41166,58477,3.926808564873144,694,fashion,100,80,99.0,92.7,0,Elite
2991,cammermaid,10314,777,46,19,17712,28780,7.794652348270792,906,fashion,100,80,99.0,92.7,0,Elite
2992,lottie.daisy,10788,664,37,13,13273,27571,8.441506018898654,983,fashion,100,80,99.0,92.7,0,Elite
2993,sarah_magnier,42868,1308,86,43,56888,94644,2.7668058620639595,718,fashion,100,80,99.0,92.7,0,Elite
2994,bigshawnkemp,20038,1195,48,30,33552,46880,7.260120455260976,952,travel,100,80,99.0,92.7,0,Elite
2995,anatiganasu,17451,858,20,8,33908,65835,6.666243039200348,808,travel,100,80,99.0,92.7,0,Elite
2996,kelseyfank,13668,1372,47,23,12475,26877,7.984994708388429,791,travel,100,80,99.0,92.7,0,Elite
2997,matt.bevilacqua,15885,1463,65,32,26049,60081,8.91088858561227,838,travel,100,80,99.0,92.7,0,Elite
2998,thismessisours,42821,4390,147,100,45096,72052,9.04205746987379,516,food,100,80,99.0,92.7,0,Elite
2999,trendelitee,20161,1203,46,30,32780,66056,5.023365935893052,898,fashion,100,80,99.0,92.7,0,Elite
3000,nycxclothes,10443,809,40,20,17524,35954,8.868073835382306,789,fashion,100,80,99.0,92.7,0,Elite
3001,aveglitchi,15431,975,36,21,25755,63309,7.174833238514385,812,fashion,100,80,99.0,92.7,0,Elite
3002,glutenfreealice,21118,2286,97,52,22037,51858,8.546090545117092,721,food,100,80,99.0,92.7,0,Elite
3003,iamchristopherpowell,16898,1553,110,40,15265,34307,10.332908326009106,686,travel,100,80,99.0,92.7,0,Elite
3004,klea1213,32926,2272,133,54,65554,131195,6.715276665536587,940,travel,100,80,99.0,92.7,0,Elite
3005,theveggieblond,13305,616,43,24,11189,14463,6.009813392423652,731,fashion,100,80,99.0,92.7,0,Elite
3006,howdoesjoandoit,32001,3316,216,105,29112,51466,8.03194042657063,545,fashion,100,80,99.0,92.7,0,Elite
3007,huesofme,19117,1588,56,33,19419,38278,7.315315354942848,880,fashion,100,80,99.0,92.7,0,Elite
3008,realbalanced,15004,1065,82,31,16806,40241,6.551770621535013,575,food,100,80,99.0,92.7,0,Elite
3009,myorganicdiary,20616,1603,66,20,30624,49805,6.983627735664843,824,food,100,80,99.0,92.7,0,Elite
3010,fraforinsta,13041,819,43,15,25807,59725,8.796370374277997,871,food,100,80,99.0,92.7,0,Elite
3011,alaynaflan,27501,1837,86,26,42330,60976,8.105207719228416,882,food,100,80,99.0,92.7,0,Elite
3012,joanmargariit,40952,2660,95,59,72146,158986,8.418853388362939,782,travel,100,80,99.0,92.7,0,Elite
3013,theflyingfitfoodie,13870,855,34,15,25103,42648,6.492805058769767,547,travel,100,80,99.0,92.7,0,Elite
3014,bitememore,11001,994,20,13,9887,18602,9.326888964703176,545,food,100,80,99.0,92.7,0,Elite
3015,nuciafreitas,73715,6826,416,290,65897,103720,7.661875267537932,809,fitness,100,80,99.0,92.7,0,Elite
3016,spanishyogagirl,14055,976,36,21,24646,50019,7.906723293794734,618,fitness,100,80,99.0,92.7,0,Elite
3017,sharonwarten,12197,491,13,7,21977,47764,5.5184762541050585,835,fashion,100,80,99.0,92.7,0,Elite
3018,mynuttydelights,16702,1300,102,70,21799,29957,6.799155534448735,605,food,100,80,99.0,92.7,0,Elite
3019,fashncurious,32358,4452,172,69,60834,143309,12.13982443423526,620,fashion,100,80,99.0,92.7,0,Elite
3020,justsangy,20027,2189,139,60,25205,61304,8.62502844895581,804,fashion,100,80,99.0,92.7,0,Elite
3021,giltyaschgd,16331,1509,84,46,16159,27549,8.211828067475947,960,fashion,100,80,99.0,92.7,0,Elite
3022,annimarikk,22049,2044,51,27,19708,31587,8.617102336482823,602,fitness,100,80,99.0,92.7,0,Elite
3023,blackhealthlifestyle,38401,2070,69,25,55932,125179,6.930717266193962,715,fitness,100,80,99.0,92.7,0,Elite
3024,giudittataccani_bikini_ifbb,51428,3461,176,62,54279,72887,5.796800555584728,591,fitness,100,80,99.0,92.7,0,Elite
3025,bellaruns,29695,3594,114,59,56620,111436,12.084093001728723,821,fitness,100,80,99.0,92.7,0,Elite
3026,missbeccielou,18883,1840,137,81,17846,28657,8.554756974784722,822,fitness,100,80,99.0,92.7,0,Elite
3027,stylish_by_marinela,39359,3401,265,135,55355,98823,8.95764320101576,505,fashion,100,80,99.0,92.7,0,Elite
3028,whatlizzyloves,13410,1165,72,27,19742,39215,8.752261839796757,872,fashion,100,80,99.0,92.7,0,Elite
3029,pleasantlypetite,12995,1565,37,15,22089,54813,9.41215141208074,779,fashion,100,80,99.0,92.7,0,Elite
3030,deon1225,14255,1009,69,37,16284,21750,5.855491422634039,889,fitness,100,80,99.0,92.7,0,Elite
3031,princesspinkygirl,27906,2057,129,67,34071,49915,7.13006508243311,774,food,100,80,99.0,92.7,0,Elite
3032,anitaswayy,11947,873,62,36,15499,29921,9.114175093539068,638,fashion,100,80,99.0,92.7,0,Elite
3033,eleonoraincardona,28973,1021,51,30,33556,61099,4.984241960751152,858,fashion,100,80,99.0,92.7,0,Elite
3034,jo.bedford,20294,2066,68,43,25029,44941,8.616570623757035,841,fitness,100,80,99.0,92.7,0,Elite
3035,soulsistersfitness,38332,2696,199,71,35931,84580,7.203819553812483,667,fitness,100,80,99.0,92.7,0,Elite
3036,katie_baki,14802,1070,70,21,27756,41184,8.618730788458997,619,fitness,100,80,99.0,92.7,0,Elite
3037,cameeadams,12400,758,58,20,14244,27212,6.466570677522742,854,fitness,100,80,99.0,92.7,0,Elite
3038,lilia_rt,23026,2294,124,52,38762,53729,8.290821657598192,750,fashion,100,80,99.0,92.7,0,Elite
3039,aishabearn,30001,2927,114,37,59909,121530,7.91046973211816,932,fitness,100,80,99.0,92.7,0,Elite
3040,iamabyssinia,14179,1394,101,36,28178,60378,7.811151809989274,723,fashion,100,80,99.0,92.7,0,Elite
3041,michelavalentino2,56434,3697,181,110,98579,201885,8.903290362356314,769,fashion,100,80,99.0,92.7,0,Elite
3042,_emilieaa,12186,824,62,36,17700,35533,7.310418328491082,541,fashion,100,80,99.0,92.7,0,Elite
3043,camleeyoga,41978,4817,203,112,33594,66728,9.491780821108964,733,fitness,100,80,99.0,92.7,0,Elite
3044,emilymouufit,24987,3011,65,26,49758,104816,10.450363365456244,737,fitness,100,80,99.0,92.7,0,Elite
3045,misskath,33216,1796,42,13,39701,60938,6.429149411600118,877,fitness,100,80,99.0,92.7,0,Elite
3046,hollyrebeccawhite,28034,1453,74,46,34823,80516,6.894946615557203,785,fashion,100,80,99.0,92.7,0,Elite
3047,lafilleagateaux,23122,2195,76,41,34097,79251,7.905786668010399,904,travel,100,80,99.0,92.7,0,Elite
3048,aleksi_mini,10355,1144,25,11,10469,21581,8.643373900422619,652,travel,100,80,99.0,92.7,0,Elite
3049,nashvillemade,15852,1612,103,60,29816,40695,7.969303985535558,539,food,100,80,99.0,92.7,0,Elite
3050,gemmaclairechisholm,12261,937,35,18,21365,37968,6.424343544394817,645,fashion,100,80,99.0,92.7,0,Elite
3051,healthyfoodfast,22516,1616,63,38,33530,72569,9.43328048223503,767,food,100,80,99.0,92.7,0,Elite
3052,springbeaute,14581,1116,29,18,21131,41730,8.345038096822423,801,fashion,100,80,99.0,92.7,0,Elite
3053,alexisclairefit,24901,2866,196,131,43284,99284,10.261724601684485,875,fitness,100,80,99.0,92.7,0,Elite
3054,averystamm,23352,968,39,22,21636,27845,5.017287636761402,833,fitness,100,80,99.0,92.7,0,Elite
3055,queencitysweat,48783,4041,294,180,86601,160831,7.477248968602363,651,fitness,100,80,99.0,92.7,0,Elite
3056,oxanajoe,25986,2467,174,107,49008,96986,10.15348875990133,506,fashion,100,80,99.0,92.7,0,Elite
3057,fitphysioaishwarya,17992,898,32,21,30780,39470,6.146942419767495,609,fitness,100,80,99.0,92.7,0,Elite
3058,paolohealthsoup,34436,2370,87,43,62139,128029,6.896872670200823,852,food,100,80,99.0,92.7,0,Elite
3059,sweetlyshan,11208,1136,77,26,15177,20957,8.368377822316313,694,travel,100,80,99.0,92.7,0,Elite
3060,ashtangayogagirl,13197,700,29,16,15543,22138,7.538446513421994,538,travel,100,80,99.0,92.7,0,Elite
3061,rammyaroundtheworld,15319,923,42,19,27043,50443,6.383692341837666,535,travel,100,80,99.0,92.7,0,Elite
3062,thehangrywoman,27647,2297,88,48,32872,69444,7.461058517037881,603,food,100,80,99.0,92.7,0,Elite
3063,zaydavillasenor,42755,3478,140,77,43010,74537,8.606428014894394,957,fashion,100,80,99.0,92.7,0,Elite
3064,joyce.mestach,14906,1844,62,21,25367,42461,9.711185309451404,769,fashion,100,80,99.0,92.7,0,Elite
3065,magrocardona,14214,945,47,24,26213,33232,7.643403666898068,826,fashion,100,80,99.0,92.7,0,Elite
3066,noshwithtash,18336,1408,65,34,20219,40606,6.056140030906353,724,food,100,80,99.0,92.7,0,Elite
3067,theopenjournal,21540,1679,89,37,25911,39674,6.258761864416202,584,fashion,100,80,99.0,92.7,0,Elite
3068,richardcadrouce,11029,891,28,11,14086,19443,6.832164012394824,795,fashion,100,80,99.0,92.7,0,Elite
3069,lorenna_mgomes,25799,1244,55,21,38205,70280,6.87190190429283,768,fashion,100,80,99.0,92.7,0,Elite
3070,maenunez,20723,1585,110,57,19152,39760,6.44226979541543,834,fashion,100,80,99.0,92.7,0,Elite
3071,personal_issue,24127,1277,83,47,32729,78339,7.439861615900623,824,fashion,100,80,99.0,92.7,0,Elite
3072,derrickdowneyjr,73839,5876,278,181,116792,239753,7.644840563008945,924,fitness,100,80,99.0,92.7,0,Elite
3073,morgancalhoon_fit,64053,6886,349,144,55327,81241,10.33581090887267,691,fitness,100,80,99.0,92.7,0,Elite
3074,curranblevins,22400,1205,78,51,29691,60271,4.436536358562101,682,fitness,100,80,99.0,92.7,0,Elite
3075,twfrank111,42069,3752,93,44,51637,95493,7.306433411746631,941,fitness,100,80,99.0,92.7,0,Elite
3076,willkatelady,30585,2294,72,30,38495,66035,6.181935543268855,942,fashion,100,80,99.0,92.7,0,Elite
3077,stangandco,28047,3129,99,68,51162,96690,9.96726564848038,813,fashion,100,80,99.0,92.7,0,Elite
3078,jar.of.lemons,25109,2457,94,43,41627,54480,9.029016893695143,744,food,100,80,99.0,92.7,0,Elite
3079,billy_and_jack,29333,2384,80,49,29660,36492,9.609262857883117,599,food,100,80,99.0,92.7,0,Elite
3080,jerome.c_,42324,2913,67,35,56372,86925,6.848405623426471,584,travel,100,80,99.0,92.7,0,Elite
3081,ponczii,11398,875,40,24,10962,14705,7.222608134485791,525,travel,100,80,99.0,92.7,0,Elite
3082,prada_emily,29917,4235,128,69,43984,70821,12.815678555174731,574,travel,100,80,99.0,92.7,0,Elite
3083,brooklynkitten_,26662,2224,133,74,34241,78728,10.070146611253705,943,travel,100,80,99.0,92.7,0,Elite
3084,evahelenebreda,21221,2230,151,93,38118,80085,12.39562003382645,629,fashion,100,80,99.0,92.7,0,Elite
3085,monika.boch,26687,2441,63,42,35117,84196,8.17182051994128,779,fashion,100,80,99.0,92.7,0,Elite
3086,el.feather.yoga,17896,1913,92,49,33734,78800,8.463669967190373,932,fitness,100,80,99.0,92.7,0,Elite
3087,carew_movement,21381,1600,69,32,33884,75104,10.526805823111792,860,fitness,100,80,99.0,92.7,0,Elite
3088,adbfit,22046,1395,95,65,40633,94632,7.442007194095011,895,fitness,100,80,99.0,92.7,0,Elite
3089,mie_bager,10674,620,43,18,18371,24633,6.395104116603462,757,fashion,100,80,99.0,92.7,0,Elite
3090,laursellis,17495,1582,56,26,25507,60800,7.609718582536541,547,fashion,100,80,99.0,92.7,0,Elite
3091,m_bourstt,11639,994,29,11,13125,24759,8.503218918114436,545,fitness,100,80,99.0,92.7,0,Elite
3092,jorinna,23838,2460,102,41,31256,63507,9.232258632522877,668,fashion,100,80,99.0,92.7,0,Elite
3093,fashionistabynakisa,13312,1192,61,39,15356,24449,7.029464274200704,853,fashion,100,80,99.0,92.7,0,Elite
3094,gpmakeup,23192,1779,64,29,37431,53730,7.383953798416658,824,fashion,100,80,99.0,92.7,0,Elite
3095,jueverard,22468,2285,156,82,29954,42413,9.136014712374616,714,fashion,100,80,99.0,92.7,0,Elite
3096,emscourtney,60436,4399,227,158,66619,150898,9.45471245583365,653,travel,100,80,99.0,92.7,0,Elite
3097,watch_guillaume_look,11218,885,33,22,10553,12751,8.441261328356712,630,travel,100,80,99.0,92.7,0,Elite
3098,reenajagram,16385,1545,87,59,19616,30535,8.295336546900014,757,fashion,100,80,99.0,92.7,0,Elite
3099,eatlittlebird,28456,2907,192,80,56793,94174,8.228678740690833,943,food,100,80,99.0,92.7,0,Elite
3100,smithsholidayroad,14415,1418,104,63,20385,48514,10.852251296605552,868,travel,100,80,99.0,92.7,0,Elite
3101,thomasgranlyst,26960,1560,87,36,50798,79462,7.7235337092574365,574,fitness,100,80,99.0,92.7,0,Elite
3102,sofee_dance,11139,678,46,30,11309,27531,6.755365817087438,815,fitness,100,80,99.0,92.7,0,Elite
3103,fitbyfifty.us,17191,1821,67,20,18775,25707,9.031845015977298,538,fitness,100,80,99.0,92.7,0,Elite
3104,lovelysilvia,15249,1188,34,20,14813,30510,10.59408915989396,794,fashion,100,80,99.0,92.7,0,Elite
3105,thegreycanvas,26403,2322,132,56,48885,104533,10.540192063639848,970,fashion,100,80,99.0,92.7,0,Elite
3106,janine_heini,10514,755,56,21,8835,18277,6.91133798067957,502,fashion,100,80,99.0,92.7,0,Elite
3107,laurasfitloves,29998,2697,132,64,41258,59398,7.687850520806603,935,fitness,100,80,99.0,92.7,0,Elite
3108,alexismadeline_,26804,2673,107,59,50018,123651,8.661343468691358,859,food,100,80,99.0,92.7,0,Elite
3109,sassofstyle,32107,1849,56,25,34104,68841,7.880200176537105,716,fashion,100,80,99.0,92.7,0,Elite
3110,officialandreaocampotv,40057,2808,110,38,32815,53697,7.843809585174435,685,fashion,100,80,99.0,92.7,0,Elite
3111,thereal_chuck_bass,15645,1113,58,38,18807,33592,6.51228911313894,683,fashion,100,80,99.0,92.7,0,Elite
3112,palavdesai,11140,1038,80,38,12298,21661,8.77852102968376,537,fashion,100,80,99.0,92.7,0,Elite
3113,nicholasscarpinato,44246,3521,210,130,39015,92276,8.839266921753216,871,travel,100,80,99.0,92.7,0,Elite
3114,pretty_thick_blonde,241436,24183,1192,554,281136,640892,8.921710441677016,1978,fitness,100,80,99.0,92.7,0,Elite
3115,lynsaychristine,66237,7543,395,176,89905,163355,9.977310009448903,676,fitness,100,80,99.0,92.7,0,Elite
3116,herbootybig_official,25269,2337,113,42,21368,48040,7.745855387774839,599,fitness,100,80,99.0,92.7,0,Elite
3117,sadeaspence,10567,727,35,15,9849,20667,8.106888955484333,623,fashion,100,80,99.0,92.7,0,Elite
3118,sofiaabergkvist,12885,1446,102,70,15652,23357,10.726703003173643,793,fitness,100,80,99.0,92.7,0,Elite
3119,rekaafodor,16690,1773,102,38,22401,31068,9.066860349310346,826,fitness,100,80,99.0,92.7,0,Elite
3120,akessonellen,15757,1285,66,44,30215,56056,8.250323107588452,805,fitness,100,80,99.0,92.7,0,Elite
3121,josieliftsthings,15151,1449,54,32,24689,46943,9.775029532776234,717,fitness,100,80,99.0,92.7,0,Elite
3122,vavoomvscfit,29120,2058,153,66,24067,49735,9.049278804143356,619,fitness,100,80,99.0,92.7,0,Elite
3123,shadesofpinck,17635,1461,84,44,26785,32875,11.498080938507364,570,fashion,100,80,99.0,92.7,0,Elite
3124,adornedinarmor,10886,700,36,24,11937,22293,6.687071670162994,803,fashion,100,80,99.0,92.7,0,Elite
3125,goldismyneutral,13115,725,35,10,22600,50137,7.427809098860687,942,fashion,100,80,99.0,92.7,0,Elite
3126,nika.richii,25251,1500,90,54,38518,48382,7.365512539404065,803,fashion,100,80,99.0,92.7,0,Elite
3127,tomickistyle,10237,586,45,22,17189,23182,7.210953801412332,638,fashion,100,80,99.0,92.7,0,Elite
3128,imjayhernandez,18967,1960,81,36,17613,33422,8.096037658581068,698,fashion,100,80,99.0,92.7,0,Elite
3129,sayanti_mahapatra,20128,1652,80,29,21958,42646,10.503163182185492,546,fashion,100,80,99.0,92.7,0,Elite
3130,shaylynrae,11930,863,68,30,13506,24701,6.77565396564754,684,fashion,100,80,99.0,92.7,0,Elite
3131,hannnah_honey,24119,1576,89,42,22706,39043,7.824831182304496,591,fashion,100,80,99.0,92.7,0,Elite
3132,t.iboo,16086,842,58,20,16555,40486,5.93224161820566,583,travel,100,80,99.0,92.7,0,Elite
3133,ediblelongisland,14274,905,71,25,20326,37719,7.828845775601214,979,food,100,80,99.0,92.7,0,Elite
3134,veronicawebb,17728,1471,51,35,16208,31114,7.700342913590287,913,fashion,100,80,99.0,92.7,0,Elite
3135,lauriir18,12071,609,43,15,21809,48692,7.05379860376093,514,fashion,100,80,99.0,92.7,0,Elite
3136,krischerie,139286,9895,363,199,217382,316238,5.926503555000789,1268,fashion,100,80,99.0,92.7,0,Elite
3137,jenisisnewyork,11018,1296,26,14,16058,23006,12.11484929599056,699,travel,100,80,99.0,92.7,0,Elite
3138,simonavs,11269,693,37,14,9820,20140,8.117364805082163,743,travel,100,80,99.0,92.7,0,Elite
3139,shyanneorvis,17175,963,38,12,25545,31772,7.005712455823023,610,travel,100,80,99.0,92.7,0,Elite
3140,gavinjvelasco,13160,1398,98,30,20685,29734,9.562120309544296,862,travel,100,80,99.0,92.7,0,Elite
3141,marthamanz,22511,1640,116,51,44858,100829,7.272358348596223,942,travel,100,80,99.0,92.7,0,Elite
3142,biteswithbre,31572,1396,103,36,57646,111583,5.348283745808357,582,food,100,80,99.0,92.7,0,Elite
3143,sabrina_healthy_happy,15906,1731,112,49,16747,37500,9.465605186205789,525,food,100,80,99.0,92.7,0,Elite
3144,itfriendsok,46306,2094,126,55,80849,155827,6.404075548950861,982,fashion,100,80,99.0,92.7,0,Elite
3145,parker_hurley,64220,5711,444,217,101765,200301,10.68698636080318,729,fitness,100,80,99.0,92.7,0,Elite
3146,cecilia_fashion,11249,1266,28,18,14350,20631,10.18527533120007,821,fashion,100,80,99.0,92.7,0,Elite
3147,gym_sam,24032,1486,96,48,38193,64675,5.593998371815731,550,fitness,100,80,99.0,92.7,0,Elite
3148,alyssatabit,23110,1288,49,26,45961,72458,7.174143703855525,682,fashion,100,80,99.0,92.7,0,Elite
3149,clairerunsthere,23134,1216,73,43,25089,55193,7.064608435226708,848,fitness,100,80,99.0,92.7,0,Elite
3150,matheuorchard,43709,2943,63,43,49301,74736,8.568646646832546,530,fitness,100,80,99.0,92.7,0,Elite
3151,griffc124,13076,2017,62,38,20138,29297,12.437513944095834,774,fitness,100,80,99.0,92.7,0,Elite
3152,ladykayfit,13061,1363,46,16,16725,20929,8.13470606001448,574,fitness,100,80,99.0,92.7,0,Elite
3153,saramachts,12634,1375,92,40,24771,48910,9.76214909565942,979,fashion,100,80,99.0,92.7,0,Elite
3154,human_research,25444,1999,101,40,29232,70286,8.412830055552428,621,fashion,100,80,99.0,92.7,0,Elite
3155,biancatereza,21429,1102,44,20,21210,49989,6.544227171788657,540,fashion,100,80,99.0,92.7,0,Elite
3156,thecharvelle,18219,1121,29,9,24581,39514,7.980436535689361,525,fashion,100,80,99.0,92.7,0,Elite
3157,veiledfree,23664,1632,94,36,32279,76979,6.411845628355111,905,fashion,100,80,99.0,92.7,0,Elite
3158,erika_hoval,17366,2258,165,62,21295,26096,10.153220709103834,676,fashion,100,80,99.0,92.7,0,Elite
3159,sidraandco,16260,1076,38,11,21373,50583,9.296683612908268,647,fashion,100,80,99.0,92.7,0,Elite
3160,jackie_fitlife,13690,1212,50,34,24986,48336,9.243094873130184,667,fitness,100,80,99.0,92.7,0,Elite
3161,dalton.ford,28248,2743,211,123,47888,90961,8.331306049444965,575,fitness,100,80,99.0,92.7,0,Elite
3162,hellomissjordan,21353,1582,103,66,20060,33686,6.922844726122366,893,travel,100,80,99.0,92.7,0,Elite
3163,danny_berk,29408,3281,170,62,54537,112704,8.826273438748867,511,travel,100,80,99.0,92.7,0,Elite
3164,thrillofstyle,12759,663,32,12,12350,15950,6.29449580667724,544,fashion,100,80,99.0,92.7,0,Elite
3165,1ou2cocktails,19462,1477,41,16,26240,61133,9.424680704314484,989,food,100,80,99.0,92.7,0,Elite
3166,zucker.stueckchen,10631,1127,71,40,13253,25232,8.692624351899935,697,food,100,80,99.0,92.7,0,Elite
3167,colormesassy,22513,1156,76,36,30763,39238,5.917936494646051,921,fashion,100,80,99.0,92.7,0,Elite
3168,paulahandrick,13723,830,45,17,17586,31293,8.646183204017033,717,travel,100,80,99.0,92.7,0,Elite
3169,mensbeauty.it,25359,1401,73,50,37974,83661,6.456955230036884,596,fashion,100,80,99.0,92.7,0,Elite
3170,silver_isthenewblonde,36895,2840,152,78,37326,88771,8.991590698232178,515,fashion,100,80,99.0,92.7,0,Elite
3171,tiarasandsequins,10421,859,26,8,12754,24923,8.145011380760058,722,fashion,100,80,99.0,92.7,0,Elite
3172,yeyadiaz,26754,1995,51,21,44494,66563,7.310658484457999,881,fashion,100,80,99.0,92.7,0,Elite
3173,whatsfordinneresq,13568,1127,56,31,23079,42571,8.183556966533517,622,fashion,100,80,99.0,92.7,0,Elite
3174,_priscav,50936,4124,88,49,79740,127970,7.384246796345431,713,fashion,100,80,99.0,92.7,0,Elite
3175,hanmcclelland,13038,1224,81,55,24042,57120,9.464277745496736,887,fashion,100,80,99.0,92.7,0,Elite
3176,prettyfit_08,46200,4979,101,47,58391,142442,8.925488261392372,773,fitness,100,80,99.0,92.7,0,Elite
